HOSTNAME,SOURCE_SITE,SOURCE_DEVICE_TYPE,SOURCE_REGION,SOURCE_INTERFACE_ID,SLOT,TYPE,SOURCE_BUNDLE_INTERFACE,SOURCE_IPV4_ADDRESS,SOURCE_IPV6_ADDRESS,SEGMENT,TARGET_SITE,TARGET_DEVICE_TYPE,TARGET_HOSTNAME,TARGET_REGION,TARGET_INTERFACE_ID,,TARGET_BUNDLE_INTERFACE,TARGET_IPV4_ADDRESS,TARGET_IPV6_ADDRESS,ISIS_AREA,CHANGE ISIS,IS_BACK_TO_BACK_LINK,VIA_LOT_1,IS_VIA_ACI,IS_IOSXRV,IS_INFRA,IS_INTERCONNECT,ER4L,REMARKS,,,,,,,,
CLAS3548CIBE002,PLDT Calamba,PE-2,SL,0/7/0/7,,,Bundle-Ether252,10.205.232.234/30,2405:B800:1:2000::477/127,,PLDT Calamba,AN-1,CLA00633CICU001,SL,0/1/2/0,,Bundle-Ether252,10.205.232.233/30,2405:B800:1:2000::476/127,1701,,,,,,YES,,,,PHASE 1,,,,,,,
CLAS3548CIBE002,PLDT Calamba,PE-2,SL,0/7/0/14,,,Bundle-Ether253,10.205.232.250/30,2405:B800:1:2000::47F/127,,PLDT LAGUNA (LOS BANOS),AN-1,LBSS0059CICU001,SL,0/1/2/0,,Bundle-Ether252,10.205.232.249/30,2405:B800:1:2000::47E/127,1701,,,,,,YES,,YES,,PHASE 1,,,,,,,
CLAS3548CIBE002,PLDT Calamba,PE-2,SL,0/7/0/9,,,Bundle-Ether255,10.205.233.10/30,2405:B800:1:2000::487/127,,PLDT LILIW,AN-1,LIWS0800CICU001,SL,0/1/2/0,,Bundle-Ether252,10.205.233.9/30,2405:B800:1:2000::486/127,1701,,,YES,,,YES,,,NCS 1K,PHASE 1,,,,,,,
CLAS3548CIBE002,PLDT Calamba,PE-2,SL,0/7/0/15,,,Bundle-Ether257,10.205.233.42/30,2405:B800:1:2000::497/127,,PLDT STA ROSA,AN-1,SROPXSROCICU001,SL,0/1/2/0,,Bundle-Ether252,10.205.233.41/30,2405:B800:1:2000::496/127,1701,,,,,,YES,,YES,no initial information provided,PHASE 1,,,,,,,
BATS0002CIBE001,PLDT BATANGAS,PE-1,SL,0/0/0/0,,,Bundle-Ether31,10.205.197.209/30,2405:B800:1::308/127,,PLDT Lucena,P-1,LCN04117CIBP001,SL,0/0/0/1,,Bundle-Ether35,10.205.197.210/30,2405:B800:1::309/127,1000,,,,,,YES,,,,PHASE 1,,,,,,,
BATS0002CIBE001,PLDT BATANGAS,PE-1,SL,0/0/0/1,,,Bundle-Ether10,10.205.198.73/30,2405:B800:1::344/127,,PLDT Batangas,PE-2,BATS0002CIBE002,SL,0/0/0/1,,Bundle-Ether10,10.205.198.74/30,2405:B800:1::345/127,1702,,YES,,,,YES,,,,PHASE 1,,,,,,,
BATS0002CIBE001,PLDT BATANGAS,PE-1,SL,0/0/0/2,,,Bundle-Ether101,10.205.226.82/30,2405:B800:1:2000::129/127,,SMART B09 ROSARIO,DN-1,ROS00B09CICN001,SL,0/0/0/2,,Bundle-Ether101,10.205.226.81/30,2405:B800:1:2000::128/127,1702,,,,,,YES,,,,PHASE 1,,,,,,,
BATS0002CIBE001,PLDT BATANGAS,PE-1,SL,0/0/0/12,,,Bundle-Ether103,10.205.226.98/30,2405:B800:1:2000::131/127,,PLDT LIPA,DN-1,LIPS0014CICN001,SL,0/0/0/2,,Bundle-Ether101,10.205.226.97/30,2405:B800:1:2000::130/127,1702,,,,,,YES,,YES,,PHASE 1,,,,,,,
BATS0002CIBE001,PLDT BATANGAS,PE-1,SL,0/0/0/13,,,Bundle-Ether105,10.205.226.114/30,2405:B800:1:2000::139/127,,SMART B02 IBAAN,DN-1,IBN00B02CICN001,SL,0/0/0/2,,Bundle-Ether101,10.205.226.113/30,2405:B800:1:2000::138/127,1702,,,,,,YES,,YES,,PHASE 1,,,,,,,
BATS0002CIBE001,PLDT BATANGAS,PE-1,SL,0/0/0/14,,,Bundle-Ether107,10.205.226.130/30,2405:B800:1:2000::141/127,,SMART B06 SAN JOSE,DN-1,SJE00B06CICN001,SL,0/0/0/2,,Bundle-Ether101,10.205.226.129/30,2405:B800:1:2000::140/127,1702,,,,,,YES,,YES,,PHASE 1,,,,,,,
BATS0002CIBE001,PLDT BATANGAS,PE-1,SL,0/0/0/6,,,Bundle-Ether109,10.205.226.146/30,2405:B800:1:2000::149/127,,B04 BATANGAS RBS,DN-1,BAT00B04CICN001,SL,0/0/0/2,,Bundle-Ether101,10.205.226.145/30,2405:B800:1:2000::148/127,1702,,,,,,YES,,,,PHASE 1,,,,,,,
BATS0002CIBE001,PLDT BATANGAS,PE-1,SL,0/0/0/7,,,Bundle-Ether111,10.205.227.130/30,2405:B800:1:2000::1C1/127,,PLDT TANAUAN,DN-1,TNWS0056CICN001,SL,0/0/0/2,,Bundle-Ether101,10.205.227.129/30,2405:B800:1:2000::1C0/127,1702,,,,,,YES,,,,PHASE 1,,,,,,,
BATS0002CIBE001,PLDT BATANGAS,PE-1,SL,0/0/0/15,,,Bundle-Ether251,10.205.232.190/30,2405:B800:1:2000::461/127,,PLDT ALITAGTAG,AN-1,ATT00T02CICU001,SL,0/0/2/0,,Bundle-Ether251,10.205.232.189/30,2405:B800:1:2000::460/127,1702,,,,,,YES,,YES,,PHASE 1,,,,,,,
BATS0002CIBE001,PLDT BATANGAS,PE-1,SL,0/0/0/9,,,Bundle-Ether253,10.205.232.206/30,2405:B800:1:2000::469/127,,PLDT BAUAN,AN-1,BAB00B13CICU001,SL,0/0/2/0,,Bundle-Ether251,10.205.232.205/30,2405:B800:1:2000::468/127,1702,,,,,,YES,,,,PHASE 1,,,,,,,
BATS0002CIBE001,PLDT BATANGAS,PE-1,SL,0/7/0/0,,,Bundle-Ether32,10.205.197.213/30,2405:B800:1::30A/127,,PLDT Lucena,P-2,LCN04117CIBP002,SL,0/0/0/1,,Bundle-Ether35,10.205.197.214/30,2405:B800:1::30B/127,1000,,,,,,YES,,,,PHASE 1,,,,,,,
BATS0002CIBE001,PLDT BATANGAS,PE-1,SL,0/7/0/1,,,Bundle-Ether102,10.205.226.90/30,2405:B800:1:2000::12D/127,,SMART B09 ROSARIO,DN-2,ROS00B09CICN002,SL,0/0/0/2,,Bundle-Ether101,10.205.226.89/30,2405:B800:1:2000::12C/127,1702,,,,,,YES,,,,PHASE 1,,,,,,,
BATS0002CIBE001,PLDT BATANGAS,PE-1,SL,0/7/0/12,,,Bundle-Ether104,10.205.226.106/30,2405:B800:1:2000::135/127,,PLDT LIPA,DN-2,LIPS0014CICN002,SL,0/0/0/2,,Bundle-Ether101,10.205.226.105/30,2405:B800:1:2000::134/127,1702,,,,,,YES,,YES,,PHASE 1,,,,,,,
BATS0002CIBE001,PLDT BATANGAS,PE-1,SL,0/7/0/13,,,Bundle-Ether106,10.205.226.122/30,2405:B800:1:2000::13D/127,,SMART B02 IBAAN,DN-2,IBN00B02CICN002,SL,0/0/0/2,,Bundle-Ether101,10.205.226.121/30,2405:B800:1:2000::13C/127,1702,,,,,,YES,,YES,,PHASE 1,,,,,,,
BATS0002CIBE001,PLDT BATANGAS,PE-1,SL,0/7/0/14,,,Bundle-Ether108,10.205.226.138/30,2405:B800:1:2000::145/127,,SMART B06 SAN JOSE,DN-2,SJE00B06CICN002,SL,0/0/0/2,,Bundle-Ether101,10.205.226.137/30,2405:B800:1:2000::144/127,1702,,,,,,YES,,YES,,PHASE 1,,,,,,,
BATS0002CIBE001,PLDT BATANGAS,PE-1,SL,0/7/0/5,,,Bundle-Ether110,10.205.226.154/30,2405:B800:1:2000::14D/127,,B04 BATANGAS RBS,DN-2,BAT00B04CICN002,SL,0/0/0/2,,Bundle-Ether101,10.205.226.153/30,2405:B800:1:2000::14C/127,1702,,,,,,YES,,,,PHASE 1,,,,,,,
BATS0002CIBE001,PLDT BATANGAS,PE-1,SL,0/7/0/6,,,Bundle-Ether112,10.205.227.138/30,2405:B800:1:2000::1C5/127,,PLDT TANAUAN,DN-2,TNWS0056CICN002,SL,0/0/0/2,,Bundle-Ether101,10.205.227.137/30,2405:B800:1:2000::1C4/127,1702,,,,,,YES,,,,PHASE 1,,,,,,,
BATS0002CIBE001,PLDT BATANGAS,PE-1,SL,0/7/0/7,,,Bundle-Ether252,10.205.232.198/30,2405:B800:1:2000::465/127,,PLDT Batangas,AN-1,BATS0002CICU001,SL,0/0/2/0,,Bundle-Ether251,10.205.232.197/30,2405:B800:1:2000::464/127,1702,,,,,,YES,,,,PHASE 1,,,,,,,
BATS0002CIBE001,PLDT BATANGAS,PE-1,SL,0/0/0/17,,,,,,,Synergy IPBB Link Augmentation - L3 LINK,synergy,,,,,,,,,,,,,,,,,,PHASE 1,,,,,,,
BATS0002CIBE001,PLDT BATANGAS,PE-1,SL,0/7/0/17,,,,,,,Synergy IPBB Link Augmentation - L2 LINK,synergy,,,,,,,,,,,,,,,,,,PHASE 1,,,,,,,
BATS0002CIBE002,PLDT BATANGAS,PE-2,SL,0/0/0/17,,,,,,,Synergy IPBB Link Augmentation - L3 LINK,synergy,,,,,,,,,,,,,,,,,,PHASE 1,,,,,,,
BATS0002CIBE002,PLDT BATANGAS,PE-2,SL,0/7/0/17,,,,,,,Synergy IPBB Link Augmentation - L2 LINK,synergy,,,,,,,,,,,,,,,,,,PHASE 1,,,,,,,
BATS0002CIBE001,PLDT BATANGAS,PE-1,SL,0/0/0/16,,,,,,,BNG Expansion via TNT,BNG,,,,,,,,,,,,,,,,,,PHASE 1,,,,,,,
BATS0002CIBE001,PLDT BATANGAS,PE-1,SL,0/7/0/16,,,,,,,BNG Expansion via TNT,BNG,,,,,,,,,,,,,,,,,,PHASE 1,,,,,,,
BATS0002CIBE002,PLDT BATANGAS,PE-2,SL,0/0/0/16,,,,,,,BNG Expansion via TNT,BNG,,,,,,,,,,,,,,,,,,PHASE 1,,,,,,,
BATS0002CIBE002,PLDT BATANGAS,PE-2,SL,0/7/0/16,,,,,,,BNG Expansion via TNT,BNG,,,,,,,,,,,,,,,,,,PHASE 1,,,,,,,
BATS0002CIBE002,PLDT BATANGAS,PE-2,SL,0/0/0/0,,,Bundle-Ether31,10.205.197.217/30,2405:B800:1::30C/127,,PLDT Lucena,P-1,LCN04117CIBP001,SL,0/1/0/1,,Bundle-Ether36,10.205.197.218/30,2405:B800:1::30D/127,1000,,,,,,YES,,,,PHASE 1,,,,,,,
BATS0002CIBE002,PLDT BATANGAS,PE-2,SL,0/0/0/1,,,Bundle-Ether10,10.205.198.74/30,2405:B800:1::345/127,,PLDT Batangas,PE-1,BATS0002CIBE001,SL,0/0/0/1,,Bundle-Ether10,10.205.198.73/30,2405:B800:1::344/127,1702,,YES,,,,YES,,,,PHASE 1,,,,,,,
BATS0002CIBE002,PLDT BATANGAS,PE-2,SL,0/0/0/2,,,Bundle-Ether101,10.205.226.86/30,2405:B800:1:2000::12B/127,,SMART B09 ROSARIO,DN-1,ROS00B09CICN001,SL,0/1/0/2,,Bundle-Ether102,10.205.226.85/30,2405:B800:1:2000::12A/127,1702,,,,,,YES,,,,PHASE 1,,,,,,,
BATS0002CIBE002,PLDT BATANGAS,PE-2,SL,0/0/0/12,,,Bundle-Ether103,10.205.226.102/30,2405:B800:1:2000::133/127,,PLDT LIPA,DN-1,LIPS0014CICN001,SL,0/1/0/2,,Bundle-Ether102,10.205.226.101/30,2405:B800:1:2000::132/127,1702,,,,,,YES,,YES,,PHASE 1,,,,,,,
BATS0002CIBE002,PLDT BATANGAS,PE-2,SL,0/0/0/13,,,Bundle-Ether105,10.205.226.118/30,2405:B800:1:2000::13B/127,,SMART B02 IBAAN,DN-1,IBN00B02CICN001,SL,0/1/0/2,,Bundle-Ether102,10.205.226.117/30,2405:B800:1:2000::13A/127,1702,,,,,,YES,,YES,,PHASE 1,,,,,,,
BATS0002CIBE002,PLDT BATANGAS,PE-2,SL,0/0/0/14,,,Bundle-Ether107,10.205.226.134/30,2405:B800:1:2000::143/127,,SMART B06 SAN JOSE,DN-1,SJE00B06CICN001,SL,0/1/0/2,,Bundle-Ether102,10.205.226.133/30,2405:B800:1:2000::142/127,1702,,,,,,YES,,YES,,PHASE 1,,,,,,,
BATS0002CIBE002,PLDT BATANGAS,PE-2,SL,0/0/0/6,,,Bundle-Ether109,10.205.226.150/30,2405:B800:1:2000::14B/127,,B04 BATANGAS RBS,DN-1,BAT00B04CICN001,SL,0/1/0/2,,Bundle-Ether102,10.205.226.149/30,2405:B800:1:2000::14A/127,1702,,,,,,YES,,,,PHASE 1,,,,,,,
BATS0002CIBE002,PLDT BATANGAS,PE-2,SL,0/0/0/7,,,Bundle-Ether111,10.205.227.134/30,2405:B800:1:2000::1C3/127,,PLDT TANAUAN,DN-1,TNWS0056CICN001,SL,0/1/0/2,,Bundle-Ether102,10.205.227.133/30,2405:B800:1:2000::1C2/127,1702,,,,,,YES,,,,PHASE 1,,,,,,,
BATS0002CIBE002,PLDT BATANGAS,PE-2,SL,0/0/0/8,,,Bundle-Ether251,10.205.232.194/30,2405:B800:1:2000::463/127,,PLDT ALITAGTAG,AN-1,ATT00T02CICU001,SL,0/1/2/0,,Bundle-Ether252,10.205.232.193/30,2405:B800:1:2000::462/127,1702,,,,,,YES,,,,PHASE 1,,,,,,,
BATS0002CIBE002,PLDT BATANGAS,PE-2,SL,0/0/0/9,,,Bundle-Ether253,10.205.232.210/30,2405:B800:1:2000::46B/127,,PLDT BAUAN,AN-1,BAB00B13CICU001,SL,0/1/2/0,,Bundle-Ether252,10.205.232.209/30,2405:B800:1:2000::46A/127,1702,,,,,,YES,,,,PHASE 1,,,,,,,
BATS0002CIBE002,PLDT BATANGAS,PE-2,SL,0/7/0/0,,,Bundle-Ether32,10.205.197.221/30,2405:B800:1::30E/127,,PLDT Lucena,P-2,LCN04117CIBP002,SL,0/1/0/1,,Bundle-Ether36,10.205.197.222/30,2405:B800:1::30F/127,1000,,,,,,YES,,,,PHASE 1,,,,,,,
BATS0002CIBE002,PLDT BATANGAS,PE-2,SL,0/7/0/1,,,Bundle-Ether102,10.205.226.94/30,2405:B800:1:2000::12F/127,,SMART B09 ROSARIO,DN-2,ROS00B09CICN002,SL,0/1/0/2,,Bundle-Ether102,10.205.226.93/30,2405:B800:1:2000::12E/127,1702,,,,,,YES,,,,PHASE 1,,,,,,,
BATS0002CIBE002,PLDT BATANGAS,PE-2,SL,0/7/0/12,,,Bundle-Ether104,10.205.226.110/30,2405:B800:1:2000::137/127,,PLDT LIPA,DN-2,LIPS0014CICN002,SL,0/1/0/2,,Bundle-Ether102,10.205.226.109/30,2405:B800:1:2000::136/127,1702,,,,,,YES,,YES,,PHASE 1,,,,,,,
BATS0002CIBE002,PLDT BATANGAS,PE-2,SL,0/7/0/13,,,Bundle-Ether106,10.205.226.126/30,2405:B800:1:2000::13F/127,,SMART B02 IBAAN,DN-2,IBN00B02CICN002,SL,0/1/0/2,,Bundle-Ether102,10.205.226.125/30,2405:B800:1:2000::13E/127,1702,,,,,,YES,,YES,,PHASE 1,,,,,,,
BATS0002CIBE002,PLDT BATANGAS,PE-2,SL,0/7/0/14,,,Bundle-Ether108,10.205.226.142/30,2405:B800:1:2000::147/127,,SMART B06 SAN JOSE,DN-2,SJE00B06CICN002,SL,0/1/0/2,,Bundle-Ether102,10.205.226.141/30,2405:B800:1:2000::146/127,1702,,,,,,YES,,YES,,PHASE 1,,,,,,,
BATS0002CIBE002,PLDT BATANGAS,PE-2,SL,0/7/0/5,,,Bundle-Ether110,10.205.226.158/30,2405:B800:1:2000::14F/127,,B04 BATANGAS RBS,DN-2,BAT00B04CICN002,SL,0/1/0/2,,Bundle-Ether102,10.205.226.157/30,2405:B800:1:2000::14E/127,1702,,,,,,YES,,,,PHASE 1,,,,,,,
BATS0002CIBE002,PLDT BATANGAS,PE-2,SL,0/7/0/6,,,Bundle-Ether112,10.205.227.142/30,2405:B800:1:2000::1C7/127,,PLDT TANAUAN,DN-2,TNWS0056CICN002,SL,0/1/0/2,,Bundle-Ether102,10.205.227.141/30,2405:B800:1:2000::1C6/127,1702,,,,,,YES,,,,PHASE 1,,,,,,,
BATS0002CIBE002,PLDT BATANGAS,PE-2,SL,0/7/0/7,,,Bundle-Ether252,10.205.232.202/30,2405:B800:1:2000::467/127,,PLDT Batangas,AN-1,BATS0002CICU001,SL,0/1/2/0,,Bundle-Ether252,10.205.232.201/30,2405:B800:1:2000::466/127,1702,,,,,,YES,,,,PHASE 1,,,,,,,
NSBS0051CIBE001,PLDT Nasugbu,PE-1,SL,0/0/0/0,,,Bundle-Ether31,10.205.197.225/30,2405:B800:1::310/127,,PLDT Lucena,P-1,LCN04117CIBP001,SL,0/0/0/34,,Bundle-Ether37,10.205.197.226/30,2405:B800:1::311/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
NSBS0051CIBE001,PLDT Nasugbu,PE-1,SL,0/0/0/1,,,Bundle-Ether10,10.205.198.77/30,2405:B800:1::346/127,,PLDT Nasugbu,PE-2,NSBS0051CIBE002,SL,0/0/0/1,,Bundle-Ether10,10.205.198.78/30,2405:B800:1::347/127,1703,,YES,,,,YES,,NO,,PHASE 1,,,,,,,
NSBS0051CIBE001,PLDT Nasugbu,PE-1,SL,Te 0/1/0/0,,,,,,,SYNCHRO,SYNCHRO,,,,,,,,,,,,,,,,,,PHASE 1,,,,,,,
NSBS0051CIBE001,PLDT Nasugbu,PE-1,SL,0/0/0/2,,,Bundle-Ether101,10.205.227.50/30,2405:B800:1:2000::199/127,,SMART Q29 MAHAYAHAY,DN-1,LEM00Q29CICN001,SL,0/0/0/2,,Bundle-Ether101,10.205.227.49/30,2405:B800:1:2000::198/127,1703,,,YES,,,YES,,NO,NCS1K but FOR TESTING,PHASE 1,,,,,,,
NSBS0051CIBE001,PLDT Nasugbu,PE-1,SL,0/0/0/3,,,Bundle-Ether103,10.205.227.82/30,2405:B800:1:2000::1A9/127,,SMART S0749 LIAN BALIBAGO,DN-1,LIAS0749CICN001,SL,0/0/0/2,,Bundle-Ether101,10.205.227.81/30,2405:B800:1:2000::1A8/127,1703,,,YES,,,YES,,NO,NCS1K,PHASE 1,,,,,,,
NSBS0051CIBE001,PLDT Nasugbu,PE-1,SL,0/0/0/4,,,Bundle-Ether251,10.205.233.22/30,2405:B800:1:2000::48D/127,,PLDT Nasugbu,AN-1,NSBS1366CICU001,SL,0/0/2/0,,Bundle-Ether251,10.205.233.21/30,2405:B800:1:2000::48C/127,1703,,,,,,YES,,NO,,PHASE 1,,,,,,,
NSBS0051CIBE001,PLDT Nasugbu,PE-1,SL,0/7/0/0,,,Bundle-Ether32,10.205.197.229/30,2405:B800:1::312/127,,PLDT Lucena,P-2,LCN04117CIBP002,SL,0/0/0/34,,Bundle-Ether37,10.205.197.230/30,2405:B800:1::313/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
NSBS0051CIBE001,PLDT Nasugbu,PE-1,SL,0/7/0/1,,,Bundle-Ether102,10.205.227.58/30,2405:B800:1:2000::19D/127,,SMART Q29 MAHAYAHAY,DN-2,LEM00Q29CICN002,SL,0/0/0/2,,Bundle-Ether101,10.205.227.57/30,2405:B800:1:2000::19C/127,1703,,,YES,,,YES,,NO,NCS1K but FOR TESTING,PHASE 1,,,,,,,
NSBS0051CIBE001,PLDT Nasugbu,PE-1,SL,0/7/0/2,,,Bundle-Ether104,10.205.227.90/30,2405:B800:1:2000::1AD/127,,SMART S0749 LIAN BALIBAGO,DN-2,LIAS0749CICN002,SL,0/0/0/2,,Bundle-Ether101,10.205.227.89/30,2405:B800:1:2000::1AC/127,1703,,,YES,,,YES,,NO,NCS1K,PHASE 1,,,,,,,
NSBS0051CIBE002,PLDT Nasugbu,PE-2,SL,0/0/0/0,,,Bundle-Ether31,10.205.197.233/30,2405:B800:1::314/127,,PLDT Lucena,P-1,LCN04117CIBP001,SL,0/1/0/34,,Bundle-Ether38,10.205.197.234/30,2405:B800:1::315/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
NSBS0051CIBE002,PLDT Nasugbu,PE-2,SL,0/0/0/1,,,Bundle-Ether10,10.205.198.78/30,2405:B800:1::347/127,,PLDT Nasugbu,PE-1,NSBS0051CIBE001,SL,0/0/0/1,,Bundle-Ether10,10.205.198.77/30,2405:B800:1::346/127,1703,,YES,,,,YES,,NO,,PHASE 1,,,,,,,
NSBS0051CIBE002,PLDT Nasugbu,PE-2,SL,0/0/0/2,,,Bundle-Ether101,10.205.227.54/30,2405:B800:1:2000::19B/127,,SMART Q29 MAHAYAHAY,DN-1,LEM00Q29CICN001,SL,0/1/0/2,,Bundle-Ether102,10.205.227.53/30,2405:B800:1:2000::19A/127,1703,,,YES,,,YES,,NO,NCS1K but FOR TESTING,PHASE 1,,,,,,,
NSBS0051CIBE002,PLDT Nasugbu,PE-2,SL,0/0/0/3,,,Bundle-Ether103,10.205.227.86/30,2405:B800:1:2000::1AB/127,,SMART S0749 LIAN BALIBAGO,DN-1,LIAS0749CICN001,SL,0/1/0/2,,Bundle-Ether102,10.205.227.85/30,2405:B800:1:2000::1AA/127,1703,,,YES,,,YES,,NO,NCS1K but FOR TESTING,PHASE 1,,,,,,,
NSBS0051CIBE002,PLDT Nasugbu,PE-2,SL,0/0/0/4,,,Bundle-Ether251,10.205.233.26/30,2405:B800:1:2000::48F/127,,PLDT Nasugbu,AN-1,NSBS1366CICU001,SL,0/1/2/0,,Bundle-Ether252,10.205.233.25/30,2405:B800:1:2000::48E/127,1703,,,,,,YES,,NO,,PHASE 1,,,,,,,
NSBS0051CIBE002,PLDT Nasugbu,PE-2,SL,0/7/0/0,,,Bundle-Ether32,10.205.197.237/30,2405:B800:1::316/127,,PLDT Lucena,P-2,LCN04117CIBP002,SL,0/1/0/34,,Bundle-Ether38,10.205.197.238/30,2405:B800:1::317/127,1000,,,YES,,,YES,,NO,NCS4K,PHASE 1,,,,,,,
NSBS0051CIBE002,PLDT Nasugbu,PE-2,SL,0/7/0/1,,,Bundle-Ether102,10.205.227.62/30,2405:B800:1:2000::19F/127,,SMART Q29 MAHAYAHAY,DN-2,LEM00Q29CICN002,SL,0/1/0/2,,Bundle-Ether102,10.205.227.61/30,2405:B800:1:2000::19E/127,1703,,,YES,,,YES,,NO,NCS1K but FOR TESTING,PHASE 1,,,,,,,
NSBS0051CIBE002,PLDT Nasugbu,PE-2,SL,0/7/0/2,,,Bundle-Ether104,10.205.227.94/30,2405:B800:1:2000::1AF/127,,SMART S0749 LIAN BALIBAGO,DN-2,LIAS0749CICN002,SL,0/1/0/2,,Bundle-Ether102,10.205.227.93/30,2405:B800:1:2000::1AE/127,1703,,,YES,,,YES,,NO,NCS1K but FOR TESTING,PHASE 1,,,,,,,
SXLPXSXLCIBE001,PLDT Sta Cruz,PE-1,SL,0/0/0/0,,,Bundle-Ether31,10.205.197.241/30,2405:B800:1::318/127,,PLDT Lucena,P-1,LCN04117CIBP001,SL,0/0/0/2,,Bundle-Ether39,10.205.197.242/30,2405:B800:1::319/127,1000,,,,,,YES,,,,PHASE 1,,,,,,,
SXLPXSXLCIBE001,PLDT Sta Cruz,PE-1,SL,0/0/0/1,,,Bundle-Ether10,10.205.198.81/30,2405:B800:1::348/127,,PLDT Sta Cruz,PE-2,SXLPXSXLCIBE002,SL,0/0/0/1,,Bundle-Ether10,10.205.198.82/30,2405:B800:1::349/127,1707,CHANGE,YES,,,,YES,,,,PHASE 1,,,,,,,
SXLPXSXLCIBE001,PLDT Sta Cruz,PE-1,SL,0/7/0/0,,,Bundle-Ether32,10.205.197.245/30,2405:B800:1::31A/127,,PLDT BATANGAS,P-2,FUTURE_PLDT_BATANGAS_P-2,SL,XXXX,,XXXX,10.205.197.246/30,2405:B800:1::31B/127,1000,,,,,,YES,,,,PHASE 1,,,,,,,
SXLPXSXLCIBE002,PLDT Sta Cruz,PE-2,SL,0/0/0/0,,,Bundle-Ether31,10.205.197.249/30,2405:B800:1::31C/127,,PLDT BATANGAS,P-1,FUTURE_PLDT_BATANGAS_P-1,SL,XXXX,,XXXX,10.205.197.250/30,2405:B800:1::31D/127,1000,,,,,,YES,,,,PHASE 1,,,,,,,
SXLPXSXLCIBE002,PLDT Sta Cruz,PE-2,SL,0/0/0/1,,,Bundle-Ether10,10.205.198.82/30,2405:B800:1::349/127,,PLDT Sta Cruz,PE-1,SXLPXSXLCIBE001,SL,0/0/0/1,,Bundle-Ether10,10.205.198.81/30,2405:B800:1::348/127,1707,CHANGE,YES,,,,YES,,,,PHASE 1,,,,,,,
SXLPXSXLCIBE002,PLDT Sta Cruz,PE-2,SL,0/7/0/0,,,Bundle-Ether32,10.205.197.253/30,2405:B800:1::31E/127,,PLDT Lucena,P-2,LCN04117CIBP002,SL,0/1/0/2,,Bundle-Ether40,10.205.197.254/30,2405:B800:1::31F/127,1000,,,,,,YES,,,,PHASE 1,,,,,,,
CBY04106CIBE001,SMART 4106 Cabuyao,PE-1,SL,0/0/0/0,,,Bundle-Ether31,10.205.198.1/30,2405:B800:1::320/127,,PLDT Lucena,P-1,LCN04117CIBP001,SL,0/0/0/33,,Bundle-Ether41,10.205.198.2/30,2405:B800:1::321/127,1000,,,YES,,,YES,,NO,NCS1K but FOR TESTING,PHASE 1,,,,,,,
CBY04106CIBE001,SMART 4106 Cabuyao,PE-1,SL,0/0/0/1,,,Bundle-Ether10,10.205.198.85/30,2405:B800:1::34A/127,,SMART 4106 Cabuyao,PE-2,CBY04106CIBE002,SL,0/0/0/1,,Bundle-Ether10,10.205.198.86/30,2405:B800:1::34B/127,1705,,YES,,,,YES,,NO,,PHASE 1,,,,,,,
CBY04106CIBE001,SMART 4106 Cabuyao,PE-1,SL,0/0/0/31,,,Bundle-Ether101,10.205.226.2/30,2405:B800:1:2000::101/127,,PLDT SAN PEDRO,DN-1,SPR04119CICN001,SL,0/0/0/2,,Bundle-Ether101,10.205.226.1/30,2405:B800:1:2000::100/127,1705,,,YES,,,YES,,NO,NCS1K but FOR TESTING,PHASE 1,,,,,,,
CBY04106CIBE001,SMART 4106 Cabuyao,PE-1,SL,Te 0/1/0/0,,,,,,,SYNCHRO,SYNCHRO,,,,,,,,,,,,,,,,,,PHASE 1,,,,,,,
CBY04106CIBE001,SMART 4106 Cabuyao,PE-1,SL,0/0/0/3,,,Bundle-Ether103,10.205.227.34/30,2405:B800:1:2000::191/127,,SMART 683 SAN PEDRO,DN-1,SPR00683CICN001,SL,0/0/0/2,,Bundle-Ether101,10.205.227.33/30,2405:B800:1:2000::190/127,1705,,,YES,,,YES,,NO,NCS1K but FOR TESTING,PHASE 1,,,,,,,
CBY04106CIBE001,SMART 4106 Cabuyao,PE-1,SL,0/0/0/4,,,Bundle-Ether251,10.205.233.58/30,2405:B800:1:2000::49F/127,,TIM CARMONA,AN-1,CMN05702CICU001,SL,0/0/2/3,,Bundle-Ether252,10.205.233.57/30,2405:B800:1:2000::49E/127,1705,YES,,,,,YES,,NO,,PHASE 1,,,,,,,
CBY04106CIBE001,SMART 4106 Cabuyao,PE-1,SL,0/7/0/0,,,Bundle-Ether32,10.205.198.5/30,2405:B800:1::322/127,,PLDT Lucena,P-2,LCN04117CIBP002,SL,0/0/0/33,,Bundle-Ether41,10.205.198.6/30,2405:B800:1::323/127,1000,,,YES,,,YES,,NO,NCS1K but FOR TESTING,PHASE 1,,,,,,,
CBY04106CIBE001,SMART 4106 Cabuyao,PE-1,SL,0/7/0/31,,,Bundle-Ether102,10.205.226.10/30,2405:B800:1:2000::105/127,,PLDT SAN PEDRO,DN-2,SPR04119CICN002,SL,0/0/0/2,,Bundle-Ether101,10.205.226.9/30,2405:B800:1:2000::104/127,1705,,,YES,,,YES,,NO,NCS1K but FOR TESTING,PHASE 1,,,,,,,
